CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,0,0,0,9,0,0,GENERIC,52.66999816894531,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:09:27,19.43000030517578
0,0,0,0,0,0,0,9,0,0,GENERIC,51.97999954223633,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:09:32,19.360000610351562
0,0,0,0,0,0,0,9,0,0,GENERIC,52.619998931884766,5.3884967,-73.6939028,0,0,0,0,0,2025-08-11 17:09:37,19.43000030517578
0,0,0,0,0,0,0,9,0,0,GENERIC,53.7400016784668,5.3884975,-73.6939014,0,0,0,0,0,2025-08-11 17:09:42,19.56999969482422
0,0,0,0,0,0,0,9,0,0,GENERIC,54.95000076293945,5.3884978,-73.6939059,0,0,0,0,0,2025-08-11 17:09:47,19.799999237060547
0,0,0,0,0,0,0,9,0,0,GENERIC,54.38999938964844,5.3884999,-73.6939095,0,0,0,0,0,2025-08-11 17:09:52,20.040000915527344
0,0,0,0,1,0,0,9,0,0,GENERIC,53.470001220703125,5.3884998,-73.6939106,0,0,0,0,0,2025-08-11 17:09:57,20.100000381469727
0,0,0,0,0,0,0,9,0,0,GENERIC,53.560001373291016,5.3884998,-73.693911,0,0,0,0,0,2025-08-11 17:10:02,20.31999969482422
0,0,0,0,0,0,0,9,0,0,GENERIC,53.7400016784668,5.3884972,-73.6939076,0,0,0,0,0,2025-08-11 17:10:07,20.530000686645508
0,0,0,0,0,0,0,9,0,0,GENERIC,53.47999954223633,5.3884947,-73.6939049,0,0,0,0,0,2025-08-11 17:10:12,20.729999542236328
0,0,0,0,0,0,0,9,0,0,GENERIC,52.63999938964844,5.3884934,-73.6939035,0,0,0,0,0,2025-08-11 17:10:17,20.90999984741211
0,0,0,0,0,0,0,9,0,0,GENERIC,52.27000045776367,5.3884915,-73.6939082,0,0,0,0,0,2025-08-11 17:10:22,21.079999923706055
0,0,0,0,0,0,0,9,0,0,GENERIC,51.68000030517578,5.3884904,-73.6939075,0,0,0,0,0,2025-08-11 17:10:27,21.010000228881836
0,0,0,0,0,0,0,9,0,0,GENERIC,50.4900016784668,5.3884902,-73.693906,0,0,0,0,0,2025-08-11 17:10:32,20.829999923706055
0,0,0,0,0,0,0,9,0,0,GENERIC,49.45000076293945,5.388491,-73.6939065,0,0,0,0,0,2025-08-11 17:10:37,20.6200008392334
0,0,0,0,0,0,0,9,0,0,GENERIC,49.540000915527344,5.3884909,-73.6939065,0,0,0,0,0,2025-08-11 17:10:42,20.549999237060547
0,0,0,0,0,0,0,9,0,0,GENERIC,50.290000915527344,5.3884909,-73.6939065,0,0,0,0,0,2025-08-11 17:10:47,20.6299991607666
0,0,0,0,0,0,0,9,0,0,GENERIC,52.15999984741211,5.388491,-73.6939066,0,0,0,0,0,2025-08-11 17:10:52,20.649999618530273
0,0,0,0,0,0,0,9,0,0,GENERIC,52.33000183105469,5.388491,-73.6939066,0,0,0,0,0,2025-08-11 17:10:57,20.530000686645508
0,0,0,0,0,0,0,9,0,0,GENERIC,51.310001373291016,5.3884911,-73.6939067,0,0,0,0,0,2025-08-11 17:11:02,20.450000762939453
0,0,0,0,0,0,0,9,0,0,GENERIC,51.900001525878906,5.3884911,-73.6939067,0,0,0,0,0,2025-08-11 17:11:07,20.450000762939453
0,0,0,0,0,0,0,9,0,0,GENERIC,50.790000915527344,5.3884911,-73.6939068,0,0,0,0,0,2025-08-11 17:11:12,20.100000381469727
0,0,0,0,0,0,0,9,0,0,GENERIC,50.2400016784668,5.3884911,-73.6939068,0,0,0,0,0,2025-08-11 17:11:17,19.770000457763672
0,0,0,0,0,0,0,9,0,0,GENERIC,49.75,5.3884911,-73.6939067,0,0,0,0,0,2025-08-11 17:11:22,19.540000915527344
0,0,0,0,0,0,0,9,0,0,GENERIC,50.20000076293945,5.3884911,-73.6939067,0,0,0,0,0,2025-08-11 17:11:27,19.469999313354492
0,0,0,0,0,0,0,9,0,0,GENERIC,51.95000076293945,5.3884912,-73.6939066,0,0,0,0,0,2025-08-11 17:11:32,19.299999237060547
0,0,0,0,0,0,0,9,0,0,GENERIC,53.06999969482422,5.3884912,-73.6939066,0,0,0,0,0,2025-08-11 17:11:37,19.229999542236328
0,0,0,0,0,0,0,9,0,0,GENERIC,53.40999984741211,5.3884911,-73.6939065,0,0,0,0,0,2025-08-11 17:11:42,19.079999923706055
0,0,0,0,0,0,0,9,0,0,GENERIC,54.130001068115234,5.3884911,-73.6939065,0,0,0,0,0,2025-08-11 17:11:47,19.139999389648438
0,0,0,0,1,0,0,9,0,0,GENERIC,54.880001068115234,5.3884911,-73.6939065,0,0,0,0,0,2025-08-11 17:11:52,19.399999618530273
0,0,0,0,1,1,0,9,0,0,GENERIC,55.560001373291016,5.38849,-73.6939057,0,0,0,0,1,2025-08-11 17:11:57,19.540000915527344
0,0,0,0,0,0,0,9,0,0,GENERIC,55.02000045776367,5.3884973,-73.6939088,0,0,0,0,0,2025-08-11 17:12:02,19.56999969482422
0,0,0,0,0,0,0,9,0,0,GENERIC,54.349998474121094,5.3884982,-73.6939124,0,0,0,0,0,2025-08-11 17:12:07,19.6200008392334
0,0,0,0,0,0,0,9,0,0,GENERIC,53.7599983215332,5.3884981,-73.693912,0,0,0,0,0,2025-08-11 17:12:12,19.639999389648438
0,0,0,0,0,0,0,9,0,0,GENERIC,53.18000030517578,5.3884981,-73.6939118,0,0,0,0,0,2025-08-11 17:12:17,19.700000762939453
0,0,0,0,0,0,0,9,0,0,GENERIC,52.119998931884766,5.3884983,-73.6939119,0,0,0,0,0,2025-08-11 17:12:22,19.780000686645508
0,0,0,0,0,0,0,9,0,0,GENERIC,52.31999969482422,5.3884983,-73.6939119,0,0,0,0,0,2025-08-11 17:12:27,19.8799991607666
0,0,0,0,0,0,0,9,0,0,GENERIC,52.11000061035156,5.3884981,-73.6939116,0,0,0,0,0,2025-08-11 17:12:32,19.84000015258789
0,0,0,0,0,0,0,9,0,0,GENERIC,51.65999984741211,5.388498,-73.6939115,0,0,0,0,0,2025-08-11 17:12:37,19.979999542236328
0,0,0,0,0,0,0,9,0,0,GENERIC,51.900001525878906,5.3884994,-73.6939115,0,0,0,0,0,2025-08-11 17:12:42,20.190000534057617
0,0,0,0,0,0,0,9,0,0,GENERIC,52.5099983215332,5.3885039,-73.6939165,0,0,0,0,0,2025-08-11 17:12:47,20.329999923706055
0,0,0,0,0,0,0,9,0,0,GENERIC,52.650001525878906,5.3885052,-73.6939165,0,0,0,0,0,2025-08-11 17:12:52,20.489999771118164
0,0,0,0,0,0,0,9,0,0,GENERIC,52.11000061035156,5.3885049,-73.6939168,0,0,0,0,0,2025-08-11 17:12:57,20.31999969482422
0,0,0,0,0,0,0,9,0,0,GENERIC,52.150001525878906,5.3885049,-73.6939168,0,0,0,0,0,2025-08-11 17:13:02,20.010000228881836
0,0,0,0,0,0,0,9,0,0,GENERIC,51.7599983215332,5.3885049,-73.6939168,0,0,0,0,0,2025-08-11 17:13:07,19.8700008392334
0,0,0,0,0,0,0,9,0,0,GENERIC,51.52000045776367,5.3885049,-73.6939168,0,0,0,0,0,2025-08-11 17:13:12,19.8799991607666
0,0,0,0,0,0,0,9,0,0,GENERIC,51.54999923706055,5.3885049,-73.6939168,0,0,0,0,0,2025-08-11 17:13:17,20.010000228881836
0,0,0,0,0,0,0,9,0,0,GENERIC,51.540000915527344,5.3885048,-73.6939168,0,0,0,0,0,2025-08-11 17:13:22,20.040000915527344
0,0,0,0,0,0,0,9,0,0,GENERIC,51.58000183105469,5.3885049,-73.6939169,0,0,0,0,0,2025-08-11 17:13:27,20.139999389648438
0,0,0,0,0,0,0,9,0,0,GENERIC,51.31999969482422,5.3885049,-73.6939169,0,0,0,0,0,2025-08-11 17:13:32,20.239999771118164
0,0,0,0,0,0,0,9,0,0,GENERIC,50.630001068115234,5.388505,-73.6939169,0,0,0,0,0,2025-08-11 17:13:37,20.43000030517578
0,0,0,0,0,0,0,9,0,0,GENERIC,50.65999984741211,5.3885035,-73.6939156,0,0,0,0,0,2025-08-11 17:13:42,20.040000915527344
0,0,0,0,0,0,0,9,0,0,GENERIC,51.369998931884766,5.3885008,-73.6939131,0,0,0,0,0,2025-08-11 17:13:47,19.809999465942383
0,0,0,0,0,0,0,9,0,0,GENERIC,51.95000076293945,5.3885004,-73.693912,0,0,0,0,0,2025-08-11 17:13:52,19.559999465942383
